Area Code,Area Name,Count,Denominator,Indicator ID,Lower CI 95.0 limit,Lower CI 99.8 limit,Parent Code,Upper CI 95.0 limit,Upper CI 99.8 limit,Value
E06000066,Somerset UA,791.97,294676.0,93769,197.6581063,189.4818993,E92000001,228.0777247,237.2989681,212.467807
E92000001,England,138682.0,4115837.0,258,3.35208367772907,3.34209532991108,nan,3.38694856727173,3.3970662544049,3.36947260059133
E06000013,North Lincolnshire,1677.7,170616.0,93769,894.7115109,869.7806768,E92000001,985.4233721,1012.49823,939.2482993
E08000006,Salford,16966.0,288834.0,90933,5.788715189,5.740131648,E92000001,5.960091625,6.010520238,5.873962207
E92000001,England,186462.0,4487380.0,258,4.13682801542336,4.12623823261125,E92000001,4.17375682943327,4.18446324357977,4.15525317668662
E08000017,Doncaster,467.43,157844.0,93769,256.217604616823,242.562296936023,E92000001,308.138554166047,324.112431140271,281.288571174483
E06000041,Wokingham,661.54,85713.0,93769,832.9323642,795.4837836,E92000001,973.2044512,1015.923412,901.0492788
E06000049,Cheshire East,3007.82,406527.0,93769,623.3287585,610.3520589,E92000001,669.969486,683.7700925,646.3347109
E08000021,Newcastle upon Tyne,358.95,151021.0,93769,251.9751591,236.6125887,E92000001,311.1734771,329.5501079,280.416554
E92000001,England,176688.0,4506253.0,258,3.90307035440502,3.89279425276896,nan,3.93891144760034,3.94930428567762,3.92095161989351
E92000001,England,27196.86,2338856.0,93769,1514.060356,1503.482463,nan,1551.181175,1561.977438,1532.537625
E09000029,Sutton,11938.0,200043.0,90933,5.864626462,5.806224428,E92000001,6.072077875,6.133138532,5.967716941
E10000025,Oxfordshire,21549.0,551762.0503,258,3.854623912,3.825677147,E92000001,3.956841176,3.986794537,3.90548788
E06000062,West Northamptonshire,2796.35,209175.0,93769,1530.419666,1497.043408,E92000001,1650.541033,1686.11783,1589.640494
E06000035,Medway,8792.0,228105.0,258,3.776048287,3.731677798,E92000001,3.933867685,3.980675506,3.854365314
E06000010,Kingston upon Hull,2067.73,265338.0,93769,943.2830241,919.4294952,E92000001,1029.65795,1055.350931,985.7680325
E06000062,West Northamptonshire,3579.07999999999,434349.0,93769,860.415243525682,844.031475473066,E92000001,919.12521954918,936.459901556831,889.407457540277
E08000022,North Tyneside,9303.0,171355.0,258,5.322748405,5.262465326,E92000001,5.536918854,5.600341509,5.42907998
E06000027,Torbay,6482.0,118503.8,258,5.341849624,5.269448568,E92000001,5.600060822,5.676997593,5.469866789
E06000020,Telford and Wrekin,6330.0,143562.0,258,4.304296856,4.244921797,E92000001,4.51604639,4.579249873,4.409244786
E10000008,Devon,31196.0,616549.3459,258,5.005326488,4.974220666,E92000001,5.114643902,5.146629176,5.059773432
E09000028,Southwark,1128.76,153775.0,93769,1354.1369604743,1303.54322407474,E92000001,1540.201718551,1596.1534873667,1445.12017844639
E09000027,Richmond upon Thames,173.24,102495.0,93769,159.2447984,145.1094007,E92000001,216.4086437,234.7198485,186.215623
E06000011,East Riding of Yorkshire,2094.01,167682.0,93769,976.1720034,951.5498784,E92000001,1065.305555,1091.813961,1020.01846
E06000033,Southend-on-Sea,5720.0,150200.0,258,3.712621426,3.658555676,E92000001,3.905692386,3.963463054,3.808255659
E06000050,Cheshire West and Chester,24800.0,352184.0,90933,6.957650752,6.909694977,E92000001,7.126594688,7.176025806,7.041773618
E08000030,Walsall,311.29,145606.0,93769,197.4580986,184.5018241,E92000001,247.7861743,263.4926095,221.56496
E08000035,Leeds,734.6,400917.0,93769,195.8166646,187.4997824,E92000001,226.8447614,236.2682353,210.9069276
E92000001,England,38067.72,2638091.0,93769,1471.45206,1462.86085,nan,1501.54591,1510.28677,1486.44202
E06000062,West Northamptonshire,3288.96,422168.0,93769,841.8961608,825.1550325,E92000001,901.9722755,919.7283695,871.5469553
E08000001,Bolton,1657.26,145944.0,93769,1263.847007,1228.012243,E92000001,1394.272239,1433.20857,1327.87461
E10000025,Oxfordshire,676.39,357521.0,93769,175.9702967,168.1904786,E92000001,205.0860716,213.9478272,190.1137182
E09000027,Richmond upon Thames,891.8,95243.0,93769,1193.989759,1147.532012,E92000001,1366.12483,1418.156725,1277.923974
E10000007,Derbyshire,6866.45,803464.0,93769,732.3748938,722.3054237,E92000001,768.1293492,778.61714,750.0926728
E06000010,Kingston upon Hull,8297.0,237160.0,258,3.425269194,3.383655286,E92000001,3.572846496,3.616821812,3.498482037
E10000012,Essex,52878.0,1148246.976,258,4.56690291,4.545020981,E92000001,4.643541218,4.665899893,4.605106837
E09000001,City of London,329.0,9579.0,90933,3.088854191,2.904506036,E92000001,3.808891147,4.051707701,3.434596513
E08000034,Kirklees,2368.39,213105.0,93769,1283.267014,1252.66275,E92000001,1393.769828,1426.573309,1337.678808
E06000050,Cheshire West and Chester,2502.85,350076.0,93769,650.2890822,635.4772922,E92000001,703.7107308,719.5568284,676.6050725
E92000001,England,178033.0,4178212.0,258,4.24166078277946,4.23055489407359,nan,4.28039396426542,4.29162482555552,4.26098532099376
E06000052,Cornwall,24277.0,455287.0,258,5.267292424,5.230217542,E92000001,5.397758479,5.436017476,5.332240982
E92000001,England,8089.29,3816143.0,93769,195.6775134,193.1940716,nan,204.4792422,207.0575705,200.042217
E08000018,Rotherham,20244.0,256096.0,90933,7.800863869,7.741729937,E92000001,8.00976677,8.070891098,7.904848182
E92000001,England,,,93769,,,nan,,,
E08000031,Wolverhampton,16693.0,270565.0,90933,6.079598786,6.028283158,E92000001,6.260698722,6.313971521,6.169681962
E06000001,Hartlepool,995.31,92401.0,93769,997.755492,961.4500359,E92000001,1131.791695,1172.206585,1063.201378
E92000001,England,167424.0,4106080.0,258,4.05837964149503,4.04741215141153,nan,4.09663750837045,4.10773267667847,4.07746561197054
E08000010,Wigan,2721.85,321494.0,93769,853.8651558,835.124497,E92000001,921.347232,941.3408815,887.1279549
E09000014,Haringey,1424.46,276262.0,93769,887.1521804,859.2699075,E92000001,989.0247684,1019.519482,937.0899751
E92000001,England,,,93769,,,nan,,,
E06000032,Luton,16228.0,172541.0,94192,9.11418768407032,,E92000001,9.72949005969664,,9.405
E06000033,Southend-on-Sea,1358.04,88612.0,93769,1602.676919,1552.800816,E92000001,1785.140726,1839.808657,1692.077119
E06000053,Isles of Scilly,,,93769,,,E92000001,,,
E08000029,Solihull,1672.52,216432.0,93769,678.4175704,659.4354502,E92000001,747.4899876,768.1071904,712.3290775
E06000047,County Durham,4301.65,518562.0,93769,747.3494347,734.3574466,E92000001,793.7705677,807.4484964,770.2983876
E09000021,Kingston upon Thames,874.5,169770.0,93769,617.1549662,593.1391174,E92000001,706.197414,733.1249339,660.5617749
E06000055,Bedford,1077.47,86808.0,93769,1424.118128,1374.154699,E92000001,1608.122813,1663.509135,1514.046228
E92000001,England,30972.53,4450260.0,93769,827.536545175536,822.187611480344,nan,846.29349815234,851.745833556973,836.875656455494
E92000001,England,31090.93,5332724.0,93769,737.6202636,732.8546128,nan,754.3314821,759.1890816,745.9408679
E09000029,Sutton,240.22,107499.0,93769,217.578652,201.2342977,E92000001,282.1079282,302.4619702,248.2996476
E06000012,North East Lincolnshire,1330.54999999999,77692.0,93769,1547.78535183071,1499.11988508844,E92000001,1725.91943601827,1779.31094402309,1635.04574165574
E06000001,Hartlepool,789.29,45630.0,93769,1644.513829,1576.521006,E92000001,1897.512201,1974.211215,1767.679676
E92000001,England,27953.13,2642073.0,93769,1038.137804,1031.066065,E92000001,1062.950543,1070.166262,1050.489358
E92000001,England,21417.08,2017917.0,93769,1072.47561,1064.14831,E92000001,1101.7424,1110.2637,1087.03514
E92000001,England,,,93769,,,nan,,,
E06000008,Blackburn with Darwen,4910.0,136699.0,258,3.494440898,3.439433756,E92000001,3.69121808,3.750314093,3.591833152
E10000007,Derbyshire,1084.8,399257.0,93769,224.3793415,216.5749264,E92000001,253.1154043,261.7638588,238.4245364
E08000004,Oldham,1455.3,118223.0,93769,1443.065101,1399.158347,E92000001,1603.395518,1651.370157,1521.675609
E06000020,Telford and Wrekin,251.58,90761.0,93769,257.0721742,238.3841454,E92000001,330.6287299,353.7839181,292.1311742
E06000006,Halton,3990.0,107050.0,258,3.615470447,3.552228658,E92000001,3.841524922,3.909973485,3.727230266
E09000024,Merton,4703.0,172274.0,258,2.653852615,2.61110246,E92000001,2.807673906,2.853725741,2.729953446
E06000006,Halton,728.61,62914.0,93769,1190.085408,1137.977807,E92000001,1384.544549,1443.615692,1284.648111
E06000037,West Berkshire,155.56,81964.0,93769,150.5453271,136.5539025,E92000001,207.6316777,226.0211141,177.3903179
E10000008,Devon,967.78,418792.0,93769,169.0784015,162.7379338,E92000001,192.5078379,199.5767369,180.5144078
E10000020,Norfolk,1144.93,468084.0,93769,189.9105269,183.394871,E92000001,213.8625421,221.0630643,201.6246202
E06000038,Reading,797.47,174288.0,93769,633.3026845,607.3486449,E92000001,729.8409299,759.1000414,680.3064384
E92000001,England,350590.0,5257761.0,90933,6.64675544473719,6.63450554166348,nan,6.68940283928891,6.70174682860446,6.6680474825691
E09000018,Hounslow,390.46,147447.0,93769,307.352638737803,289.240024949945,E92000001,376.837242343438,398.34287501587,340.792148515507
E06000023,Bristol,1755.47,234217.0,93769,1083.791741,1053.859509,E92000001,1192.582896,1225.029027,1137.226962
E08000029,Solihull,2139.49,106411.0,93769,1886.50451708679,1839.86625562481,E92000001,2055.25953771759,2105.43099925162,1969.5328547504
E08000001,Bolton,2222.15,302383.0,93769,780.263620143286,761.380882144381,E92000001,848.533553502182,868.81887981777,813.863041723828
E10000024,Nottinghamshire,5698.23,399856.0,93769,1423.503795,1401.85106,E92000001,1500.566291,1523.208628,1461.657758
E10000029,Suffolk,57020.0,769431.0,90933,7.352344468,7.318889034,E92000001,7.469313437,7.503438704,7.410671002
E06000006,Halton,9693.0,126939.0,90933,7.491166804,7.408907021,E92000001,7.782636568,7.868935909,7.635951126
E06000055,Bedford,194.51,88729.0,93769,201.5263491,184.7136568,E92000001,268.908594,290.3695209,233.4255592
E06000014,York,275.46,106479.0,93769,226.3389963,210.4648717,E92000001,288.4586484,307.9395291,256.011425
E09000022,Lambeth,5609.0,312694.0,258,1.747853447,1.721918414,E92000001,1.840594733,1.868383013,1.79376643
E92000001,England,115463.0,2978646.0,258,3.85449673384703,3.84194341045505,E92000001,3.89833940837378,3.91106950746027,3.87635858708957
E08000036,Wakefield,2283.52,171292.0,93769,1379.381721,1346.033503,E92000001,1499.882508,1535.672973,1438.699652
E06000041,Wokingham,162.02,93420.0,93769,148.441974327187,134.857794182731,E92000001,203.677603297653,221.432515856621,174.449857078939
E08000010,Wigan,2806.02,322485.0,93769,862.6616959,844.0299902,E92000001,929.7129963,949.5709209,895.7193511
E92000001,England,142849.0,3904619.9844,258,3.63988506034136,3.62921405698647,nan,3.67712815785213,3.68793465206721,3.6584610172237
E92000001,England,249329.0,6142886.0,258,4.04324879888406,4.03429234722337,E92000001,4.07445889779832,4.08350072795591,4.05882511900758
E92000001,England,167424.0,4106080.0,258,4.05837964149503,4.04741215141153,E92000001,4.09663750837045,4.10773267667847,4.07746561197054
E06000012,North East Lincolnshire,10472.0,127827.0,94192,7.93114719372353,,E92000001,8.47040625942412,,8.193
E92000001,England,4420.92,2115734.0,93769,183.2146314,180.0615965,E92000001,194.4760128,197.7931951,188.7827197
E06000023,Bristol,25267.0,388773.0,94192,6.31485639113504,,E92000001,6.69812145321143,,6.499
E10000014,Hampshire,1322.58,710822.0,93769,151.9195848,147.1077574,E92000001,169.5356023,174.8161983,160.5483917
E06000062,West Northamptonshire,15921.0,359135.0,258,4.366277938,4.328201561,E92000001,4.500766315,4.540372399,4.433151879
E06000056,Central Bedfordshire,2239.77,280414.0,93769,808.7654117,789.2286784,E92000001,879.3881285,900.3700832,843.5249553
E92000001,England,19220.9,1935906.0,93769,1084.321931,1075.392735,nan,1115.727401,1124.876331,1099.940988
E10000011,East Sussex,685.23,281738.0,93769,181.0990865,173.0066977,E92000001,211.3694167,220.5794021,195.8061456
E09000006,Bromley,9329.0,273502.0,258,3.343438645,3.30534488,E92000001,3.479450365,3.519595431,3.410943978
E06000043,Brighton and Hove,18443.0,315063.0,90933,5.772267217,5.725824108,E92000001,5.936041988,5.984177304,5.853749885
E08000027,Dudley,2822.06,319539.0,93769,832.5255177,814.6523104,E92000001,896.8403156,915.8863573,864.2353008
E06000001,Hartlepool,122.66,47386.0,93769,208.2753508,186.3302279,E92000001,299.7644872,329.6350647,250.9538039
E92000001,England,32090.15,2614558.0,93769,1391.29494943705,1382.40459237343,nan,1422.46444119363,1431.52360988818,1406.81542965631
E08000027,Dudley,22789.0,318018.0,90933,7.076715202,7.025806422,E92000001,7.255948175,7.308486335,7.165946582
E06000008,Blackburn with Darwen,178.66,77719.0,93769,232.8043713,212.5993846,E92000001,314.31403,340.3832656,271.2971722
E08000005,Rochdale,8043.0,182388.0,258,4.316530793,4.263763422,E92000001,4.50458745,4.560368284,4.409829594
E10000007,Derbyshire,1015.09,398093.0,93769,212.6497435,205.0002247,E92000001,240.8734381,249.3798314,226.4337812
E08000022,North Tyneside,8971.0,175418.0,258,5.011918657,4.953896935,E92000001,5.21770831,5.278817395,5.114070392
E92000001,England,5305.22,1820395.0,93769,301.11145475106,296.408651772004,E92000001,317.864695928233,322.79045056133,309.403067422297
E09000012,Hackney,1133.01,133425.0,93769,1640.83892916365,1580.54631393164,E92000001,1862.54770795265,1929.21284018563,1749.25619719944
E09000015,Harrow,325.02,133282.0,93769,240.666184183854,225.275650236857,E92000001,300.301033734477,318.88124675414,269.257761007872
E06000030,Swindon,5445.0,173814.0,258,3.051758068,3.006209466,E92000001,3.215147509,3.263942093,3.132659049
E09000003,Barnet,2293.36,388955.0,93769,713.8190648,696.7515637,E92000001,775.4854484,793.8000939,744.1760941
E92000001,England,32359.18,2590059.0,93769,1383.915366,1375.113392,nan,1414.77359,1423.741995,1399.281119
E06000046,Isle of Wight,890.45,68443.0,93769,915.4684132,879.8791889,E92000001,1047.340205,1087.202978,979.7687421
E06000034,Thurrock,1043.12,174924.0,93769,733.0711743,706.8798962,E92000001,829.6243492,858.7074903,780.2415272
E09000009,Ealing,2511.02,182643.0,93769,1980.576057,1934.099865,E92000001,2148.190825,2197.906971,2063.146637
E06000065,North Yorkshire UA,41752.0,554349.0,90933,7.462485426,7.422903468,E92000001,7.60138613,7.64189531,7.531717384
E92000001,England,323504.0,4980186.0,90933,6.47421016751299,6.4617777729242,E92000001,6.51750023020343,6.53003234979328,6.49582164200293
E08000025,Birmingham,1523.21,588495.0,93769,315.1228593,305.8628597,E92000001,348.8969498,358.9946014,331.6897992
E08000009,Trafford,1498.59,236301.0,93769,641.1053237,622.1849698,E92000001,710.1425712,730.7891246,674.9642609
E09000033,Westminster,935.1,104857.0,93769,1346.220305,1294.73407,E92000001,1536.686316,1594.196394,1439.148228
E10000015,Hertfordshire,1279.54,605611.0,93769,209.0274756,202.2986499,E92000001,233.6841785,241.0800347,221.1008111
E92000001,England,293089.0,7102109.0,258,4.11218423401766,4.1037849355926,E92000001,4.14144189871521,4.14991493504708,4.12678825402426
E06000006,Halton,1115.25,127873.0,93769,865.636902,835.7911619,E92000001,975.4378469,1008.464505,919.3208019
E92000001,England,47859.14,3720436.0,93769,1329.304124,1322.373326,nan,1353.555572,1360.593933,1341.388907
E10000028,Staffordshire,7874.16,437833.0,93769,1639.083109,1617.91413,E92000001,1714.13169,1736.120689,1676.294885
E92000001,England,,,93769,,,nan,,,
E92000001,England,,,93769,,,nan,,,
E92000001,England,7429.37,3901042.0,93769,168.043257,165.8178714,E92000001,175.9378771,178.2520649,171.9567219
E92000001,England,115463.0,2978646.0,258,3.85449673384703,3.84194341045505,E92000001,3.89833940837378,3.91106950746027,3.87635858708957
E92000001,England,,,93769,,,E92000001,,,
E08000018,Rotherham,19728.0,252797.0,90933,7.699934813,7.640624832,E92000001,7.908794878,7.970125789,7.803890078
E10000032,West Sussex,5388.42,433174.0,93769,1114.160405,1096.867045,E92000001,1175.753286,1193.859979,1144.646741
E06000057,Northumberland,25450.0,314544.0,90933,7.996239899,7.942049942,E92000001,8.18667198,8.242475737,8.091077878
E06000002,Middlesbrough,708.05,70198.0,93769,1134.153568,1084.20463,E92000001,1320.757999,1377.485072,1224.85966
E09000006,Bromley,10061.0,277771.0,258,3.553057558,3.514104935,E92000001,3.692019027,3.732982751,3.622048378
E08000004,Oldham,1587.55,117248.0,93769,1639.772727,1592.042354,E92000001,1813.678279,1865.633751,1725.111059
E08000012,Liverpool,4555.00000000001,503740.0,93769,1081.07674654938,1062.78942907115,E92000001,1146.36304512062,1165.58789772688,1113.36235477814
E06000026,Plymouth,1532.93,131031.0,93769,1220.281998,1184.553431,E92000001,1350.574029,1389.52382,1284.197055
E06000012,North East Lincolnshire,7560.0,133938.9271,258,5.521761333,5.452469625,E92000001,5.768881803,5.842171706,5.644363566
E09000022,Lambeth,1292.93,154098.0,93769,1561.951687,1508.15549,E92000001,1759.022051,1818.12195,1658.459239
E92000001,England,202708.0,4768333.79958,258,4.23305683440625,4.2226687057854,E92000001,4.26927399824214,4.27977165667071,4.25112856020807
E10000034,Worcestershire,5093.14,594992.0,93769,749.7227525,737.7581829,E92000001,792.3690143,804.9127962,770.8250271
E09000006,Bromley,18497.0,265195.0,94192,6.79290721991204,,E92000001,7.1635688594811,,6.975
E92000001,England,23006.59,1718413.0,93769,1561.64706016024,1549.81877766484,nan,1603.19874498256,1615.29277722318,1582.32171367958
E06000062,West Northamptonshire,540.11,220003.0,93769,232.562550063345,221.085916154398,E92000001,275.914077489503,289.192406068914,253.547524981345
E06000011,East Riding of Yorkshire,23403.0,313240.0,90933,7.379714121,7.327384839,E92000001,7.563596427,7.617568815,7.471268037
E92000001,England,21375.12,1698375.0,93769,1555.672858,1543.402787,E92000001,1598.797301,1611.353505,1577.126124
E92000001,England,25903.93,2184281.0,93769,1509.22049598492,1498.43453370929,nan,1547.08253499021,1558.09671513142,1528.06462378674
E10000029,Suffolk,30557.0,626576.0,258,4.823726842,4.793439622,E92000001,4.930337358,4.961493291,4.876822604
E06000013,North Lincolnshire,6722.0,148737.0,258,4.414725596,4.355731289,E92000001,4.625831031,4.688512118,4.519386568
E08000037,Gateshead,2023.56,197722.0,93769,933.590795,909.9067386,E92000001,1019.392721,1044.923809,975.7863766
E08000014,Sefton,18851.0,263932.0,90933,7.044704462,6.989047398,E92000001,7.240964279,7.298585628,7.142370004
E06000061,North Northamptonshire,11809.0,311523.0,258,3.724237676,3.686452673,E92000001,3.85809452,3.897666558,3.790731342
E92000001,England,141744.0,3291938.0,258,4.28391755132513,4.27135144906503,nan,4.32777290713063,4.34049747227302,4.305791907381
E10000030,Surrey,34567.0,956571.8742,258,3.576402729,3.555107715,E92000001,3.651148511,3.67302763,3.613633322
