Area Code,Area Name,Year,Sex,Age,Respiratory (%),Type 2 Diabetes (%),CKD (%),Alcohol-related CVD (rate)
E06000011,East Riding of Yorkshire,2018,Male,All ages,,,,1353.568367
E06000011,East Riding of Yorkshire,2018,Persons,18+ yrs,,,5.260715364,
E06000011,East Riding of Yorkshire,2018,Persons,All ages,,,,735.6444198
E06000011,East Riding of Yorkshire,2019,Female,All ages,,,,194.3667496
E06000011,East Riding of Yorkshire,2019,Male,All ages,,,,1361.588747
E06000011,East Riding of Yorkshire,2019,Persons,18+ yrs,,,5.197893537,
E06000011,East Riding of Yorkshire,2019,Persons,All ages,,,,734.7854415
E06000011,East Riding of Yorkshire,2020,Female,All ages,,,,154.4121269
E06000011,East Riding of Yorkshire,2020,Male,All ages,,,,1020.01846
E06000011,East Riding of Yorkshire,2020,Persons,18+ yrs,,,5.057026682,
E06000011,East Riding of Yorkshire,2020,Persons,6+ yrs,7.183716908,,,
E06000011,East Riding of Yorkshire,2020,Persons,All ages,,,,556.2759746
E06000011,East Riding of Yorkshire,2021,Female,All ages,,,,186.5266944
E06000011,East Riding of Yorkshire,2021,Male,All ages,,,,1260.292794
E06000011,East Riding of Yorkshire,2021,Persons,16+ yrs,,7.934,,
E06000011,East Riding of Yorkshire,2021,Persons,18+ yrs,,,5.156719446,
E06000011,East Riding of Yorkshire,2021,Persons,6+ yrs,7.358126259,,,
E06000011,East Riding of Yorkshire,2021,Persons,All ages,,,,685.5349687
E06000011,East Riding of Yorkshire,2022,Female,All ages,,,,204.6394391
E06000011,East Riding of Yorkshire,2022,Male,All ages,,,,1354.201743
E06000011,East Riding of Yorkshire,2022,Persons,18+ yrs,,,5.427557728,
E06000011,East Riding of Yorkshire,2022,Persons,6+ yrs,7.471268037,,,
E06000011,East Riding of Yorkshire,2022,Persons,All ages,,,,740.8775832
E06000011,East Riding of Yorkshire,2023,Female,All ages,,,,220.086764862694
E06000011,East Riding of Yorkshire,2023,Male,All ages,,,,1439.84989544769
E06000011,East Riding of Yorkshire,2023,Persons,18+ yrs,,,5.766615023,
E06000011,East Riding of Yorkshire,2023,Persons,6+ yrs,7.469834635,,,
E06000011,East Riding of Yorkshire,2023,Persons,All ages,,,,788.229663856788
E06000012,North East Lincolnshire,2012,Persons,18+ yrs,,,5.499430024,
E06000012,North East Lincolnshire,2014,Persons,18+ yrs,,,5.644363566,
E06000012,North East Lincolnshire,2015,Persons,18+ yrs,,,5.958168119,
E06000012,North East Lincolnshire,2016,Female,All ages,,,,276.023463
E06000012,North East Lincolnshire,2016,Male,All ages,,,,1867.54375
E06000012,North East Lincolnshire,2016,Persons,18+ yrs,,,5.83891238,
E06000012,North East Lincolnshire,2016,Persons,All ages,,,,1005.430909
E06000012,North East Lincolnshire,2017,Female,All ages,,,,275.7266861
E06000012,North East Lincolnshire,2017,Male,All ages,,,,1859.888551
E06000012,North East Lincolnshire,2017,Persons,18+ yrs,,,5.901337022,
E06000012,North East Lincolnshire,2017,Persons,All ages,,,,1004.053353
E06000012,North East Lincolnshire,2018,Female,All ages,,,,297.7909548
E06000012,North East Lincolnshire,2018,Male,All ages,,,,1938.608719
E06000012,North East Lincolnshire,2018,Persons,18+ yrs,,,5.856233182,
E06000012,North East Lincolnshire,2018,Persons,All ages,,,,1051.265143
E06000012,North East Lincolnshire,2019,Female,All ages,,,,282.5783767
E06000012,North East Lincolnshire,2019,Male,All ages,,,,1792.515767
E06000012,North East Lincolnshire,2019,Persons,18+ yrs,,,5.78664518,
E06000012,North East Lincolnshire,2019,Persons,All ages,,,,976.0768226
E06000012,North East Lincolnshire,2020,Female,All ages,,,,212.4469344
E06000012,North East Lincolnshire,2020,Male,All ages,,,,1378.280427
E06000012,North East Lincolnshire,2020,Persons,18+ yrs,,,5.511334269,
E06000012,North East Lincolnshire,2020,Persons,6+ yrs,6.84865541,,,
E06000012,North East Lincolnshire,2020,Persons,All ages,,,,750.2203661
E06000012,North East Lincolnshire,2021,Female,All ages,,,,262.4049758
E06000012,North East Lincolnshire,2021,Male,All ages,,,,1642.355715
E06000012,North East Lincolnshire,2021,Persons,16+ yrs,,8.193,,
E06000012,North East Lincolnshire,2021,Persons,18+ yrs,,,5.34928825,
E06000012,North East Lincolnshire,2021,Persons,6+ yrs,7.012478469,,,
E06000012,North East Lincolnshire,2021,Persons,All ages,,,,902.3303767
E06000012,North East Lincolnshire,2022,Female,All ages,,,,259.072849
E06000012,North East Lincolnshire,2022,Male,All ages,,,,1709.212637
E06000012,North East Lincolnshire,2022,Persons,18+ yrs,,,5.76338708,
E06000012,North East Lincolnshire,2022,Persons,6+ yrs,7.189092073,,,
E06000012,North East Lincolnshire,2022,Persons,All ages,,,,934.8525745
E06000012,North East Lincolnshire,2023,Female,All ages,,,,253.485751011063
E06000012,North East Lincolnshire,2023,Male,All ages,,,,1635.04574165574
E06000012,North East Lincolnshire,2023,Persons,18+ yrs,,,6.831891277,
E06000012,North East Lincolnshire,2023,Persons,6+ yrs,7.23530272,,,
E06000012,North East Lincolnshire,2023,Persons,All ages,,,,900.077912946107
E06000013,North Lincolnshire,2012,Persons,18+ yrs,,,4.729004165,
E06000013,North Lincolnshire,2014,Persons,18+ yrs,,,4.65936106,
E06000013,North Lincolnshire,2015,Persons,18+ yrs,,,4.767811569,
E06000013,North Lincolnshire,2016,Female,All ages,,,,258.164965
E06000013,North Lincolnshire,2016,Male,All ages,,,,1747.037785
E06000013,North Lincolnshire,2016,Persons,18+ yrs,,,4.72467709,
E06000013,North Lincolnshire,2016,Persons,All ages,,,,945.2815587
E06000013,North Lincolnshire,2017,Female,All ages,,,,267.2000754
E06000013,North Lincolnshire,2017,Male,All ages,,,,1715.425423
E06000013,North Lincolnshire,2017,Persons,18+ yrs,,,4.732484948,
E06000013,North Lincolnshire,2017,Persons,All ages,,,,939.2482993
E06000013,North Lincolnshire,2018,Female,All ages,,,,285.8423849
E06000013,North Lincolnshire,2018,Male,All ages,,,,1783.215879
E06000013,North Lincolnshire,2018,Persons,18+ yrs,,,4.604353601,
E06000013,North Lincolnshire,2018,Persons,All ages,,,,982.3121122
E06000013,North Lincolnshire,2019,Female,All ages,,,,257.3993523
E06000013,North Lincolnshire,2019,Male,All ages,,,,1784.197065
E06000013,North Lincolnshire,2019,Persons,18+ yrs,,,4.519386568,
E06000013,North Lincolnshire,2019,Persons,All ages,,,,967.1390635
E06000013,North Lincolnshire,2020,Female,All ages,,,,195.9537437
E06000013,North Lincolnshire,2020,Male,All ages,,,,1377.348832
E06000013,North Lincolnshire,2020,Persons,18+ yrs,,,4.350033739,
E06000013,North Lincolnshire,2020,Persons,6+ yrs,6.683166905,,,
E06000013,North Lincolnshire,2020,Persons,All ages,,,,743.5612896
E06000013,North Lincolnshire,2021,Female,All ages,,,,241.1735347
E06000013,North Lincolnshire,2021,Male,All ages,,,,1587.260126
E06000013,North Lincolnshire,2021,Persons,16+ yrs,,8.046,,
E06000013,North Lincolnshire,2021,Persons,18+ yrs,,,4.271979844,
E06000013,North Lincolnshire,2021,Persons,6+ yrs,6.855142064,,,
E06000013,North Lincolnshire,2021,Persons,All ages,,,,867.3629574
E06000013,North Lincolnshire,2022,Female,All ages,,,,245.2287535
E06000013,North Lincolnshire,2022,Male,All ages,,,,1656.374563
E06000013,North Lincolnshire,2022,Persons,18+ yrs,,,4.342409564,
E06000013,North Lincolnshire,2022,Persons,6+ yrs,6.955480632,,,
E06000013,North Lincolnshire,2022,Persons,All ages,,,,901.3702187
E06000013,North Lincolnshire,2023,Female,All ages,,,,252.262725701501
E06000013,North Lincolnshire,2023,Male,All ages,,,,1584.23122310083
E06000013,North Lincolnshire,2023,Persons,18+ yrs,,,4.752890449,
E06000013,North Lincolnshire,2023,Persons,6+ yrs,6.924306588,,,
E06000013,North Lincolnshire,2023,Persons,All ages,,,,877.756406447476
E06000014,York,2012,Persons,18+ yrs,,,3.554649581,
E06000014,York,2014,Persons,18+ yrs,,,3.364397128,
E06000014,York,2015,Persons,18+ yrs,,,3.275695356,
E06000014,York,2016,Female,All ages,,,,231.3972439
E06000014,York,2016,Male,All ages,,,,1417.090004
E06000014,York,2016,Persons,18+ yrs,,,3.120333739,
E06000014,York,2016,Persons,All ages,,,,759.6257161
E06000014,York,2017,Female,All ages,,,,244.2018471
E06000014,York,2017,Male,All ages,,,,1504.35039
E06000014,York,2017,Persons,18+ yrs,,,3.121107851,
E06000014,York,2017,Persons,All ages,,,,806.213754
E06000014,York,2018,Female,All ages,,,,232.4912238
E06000014,York,2018,Male,All ages,,,,1435.870495
E06000014,York,2018,Persons,18+ yrs,,,3.174760368,
E06000014,York,2018,Persons,All ages,,,,770.8491023
E06000014,York,2019,Female,All ages,,,,247.5800468
E06000014,York,2019,Male,All ages,,,,1540.401604
E06000014,York,2019,Persons,18+ yrs,,,3.179946266,
E06000014,York,2019,Persons,All ages,,,,825.4356536
E06000014,York,2020,Female,All ages,,,,191.3886403
E06000014,York,2020,Male,All ages,,,,1208.83095
E06000014,York,2020,Persons,18+ yrs,,,3.093918063,
E06000014,York,2020,Persons,6+ yrs,6.156335845,,,
E06000014,York,2020,Persons,All ages,,,,645.3691467
E06000014,York,2021,Female,All ages,,,,239.7013958
E06000014,York,2021,Male,All ages,,,,1483.249457
E06000014,York,2021,Persons,16+ yrs,,5.665,,
E06000014,York,2021,Persons,18+ yrs,,,3.379119041,
E06000014,York,2021,Persons,6+ yrs,6.424828517,,,
E06000014,York,2021,Persons,All ages,,,,796.6178073
E06000014,York,2022,Female,All ages,,,,256.011425
E06000014,York,2022,Male,All ages,,,,1579.276214
E06000014,York,2022,Persons,18+ yrs,,,3.298555625,
E06000014,York,2022,Persons,6+ yrs,6.518479157,,,
E06000014,York,2022,Persons,All ages,,,,854.0509438
E06000014,York,2023,Female,All ages,,,,268.950386936795
E06000014,York,2023,Male,All ages,,,,1770.81091596654
E06000014,York,2023,Persons,18+ yrs,,,3.819390912,
E06000014,York,2023,Persons,6+ yrs,6.639685559,,,
E06000014,York,2023,Persons,All ages,,,,947.144119420239
E06000015,Derby,2012,Persons,18+ yrs,,,4.557961133,
E06000015,Derby,2014,Persons,18+ yrs,,,4.328270601,
E06000015,Derby,2015,Persons,18+ yrs,,,4.896901198,
E06000015,Derby,2016,Female,All ages,,,,207.4078904
E06000015,Derby,2016,Male,All ages,,,,1334.065357
E06000015,Derby,2016,Persons,18+ yrs,,,5.229514594,
E06000015,Derby,2016,Persons,All ages,,,,717.2899659
E06000015,Derby,2017,Female,All ages,,,,251.8632492
E06000015,Derby,2017,Male,All ages,,,,1500.936818
E06000015,Derby,2017,Persons,18+ yrs,,,5.275650064,
E06000015,Derby,2017,Persons,All ages,,,,816.0620905
E06000015,Derby,2018,Female,All ages,,,,277.0793528
E06000015,Derby,2018,Male,All ages,,,,1559.978003
E06000015,Derby,2018,Persons,18+ yrs,,,5.475946088,
E06000015,Derby,2018,Persons,All ages,,,,859.7973918
E06000015,Derby,2019,Female,All ages,,,,347.5562264
E06000015,Derby,2019,Male,All ages,,,,2022.186585
E06000015,Derby,2019,Persons,18+ yrs,,,5.462652327,
E06000015,Derby,2019,Persons,All ages,,,,1114.563773
E06000015,Derby,2020,Female,All ages,,,,241.5627252
E06000015,Derby,2020,Male,All ages,,,,1410.135772
E06000015,Derby,2020,Persons,18+ yrs,,,5.289775014,
E06000015,Derby,2020,Persons,6+ yrs,6.391175869,,,
E06000015,Derby,2020,Persons,All ages,,,,776.1629152
E06000015,Derby,2021,Female,All ages,,,,277.9418433
E06000015,Derby,2021,Male,All ages,,,,1642.615557
E06000015,Derby,2021,Persons,16+ yrs,,8.282,,
E06000015,Derby,2021,Persons,18+ yrs,,,5.204177818,
E06000015,Derby,2021,Persons,6+ yrs,6.505710568,,,
E06000015,Derby,2021,Persons,All ages,,,,901.1228027
E06000015,Derby,2022,Female,All ages,,,,257.7659843
E06000015,Derby,2022,Male,All ages,,,,1654.288062
E06000015,Derby,2022,Persons,18+ yrs,,,5.092416395,
E06000015,Derby,2022,Persons,6+ yrs,6.526409903,,,
E06000015,Derby,2022,Persons,All ages,,,,899.2281274
E06000015,Derby,2023,Female,All ages,,,,254.490818543972
E06000015,Derby,2023,Male,All ages,,,,1614.96270734627
E06000015,Derby,2023,Persons,18+ yrs,,,5.285297675,
E06000015,Derby,2023,Persons,6+ yrs,6.531834394,,,
E06000015,Derby,2023,Persons,All ages,,,,885.917446801449
E06000016,Leicester,2012,Persons,18+ yrs,,,3.02614161,
E06000016,Leicester,2014,Persons,18+ yrs,,,2.776284071,
E06000016,Leicester,2015,Persons,18+ yrs,,,2.620162194,
E06000016,Leicester,2016,Female,All ages,,,,230.3524016
E06000016,Leicester,2016,Male,All ages,,,,1501.498197
E06000016,Leicester,2016,Persons,18+ yrs,,,2.774721485,
E06000016,Leicester,2016,Persons,All ages,,,,803.9424456
E06000016,Leicester,2017,Female,All ages,,,,226.6990047
E06000016,Leicester,2017,Male,All ages,,,,1470.61885
E06000016,Leicester,2017,Persons,18+ yrs,,,2.652421652,
E06000016,Leicester,2017,Persons,All ages,,,,791.2846589
E06000016,Leicester,2018,Female,All ages,,,,249.3748691
E06000016,Leicester,2018,Male,All ages,,,,1589.809632
E06000016,Leicester,2018,Persons,18+ yrs,,,2.547334426,
E06000016,Leicester,2018,Persons,All ages,,,,859.7184535
E06000016,Leicester,2019,Female,All ages,,,,276.938674
E06000016,Leicester,2019,Male,All ages,,,,1907.286965
E06000016,Leicester,2019,Persons,18+ yrs,,,2.435444315,
E06000016,Leicester,2019,Persons,All ages,,,,1026.172051
E06000016,Leicester,2020,Female,All ages,,,,196.3574765
E06000016,Leicester,2020,Male,All ages,,,,1448.452785
E06000016,Leicester,2020,Persons,18+ yrs,,,2.343638022,
E06000016,Leicester,2020,Persons,6+ yrs,5.053891059,,,
E06000016,Leicester,2020,Persons,All ages,,,,774.4196296
E06000016,Leicester,2021,Female,All ages,,,,231.190414
E06000016,Leicester,2021,Male,All ages,,,,1389.596887
E06000016,Leicester,2021,Persons,16+ yrs,,11.106,,
E06000016,Leicester,2021,Persons,18+ yrs,,,2.473335896,
E06000016,Leicester,2021,Persons,6+ yrs,5.165986954,,,
E06000016,Leicester,2021,Persons,All ages,,,,766.2545469
E06000016,Leicester,2022,Female,All ages,,,,224.4949335
E06000016,Leicester,2022,Male,All ages,,,,1356.487768
E06000016,Leicester,2022,Persons,18+ yrs,,,2.691765672,
E06000016,Leicester,2022,Persons,6+ yrs,5.124184061,,,
E06000016,Leicester,2022,Persons,All ages,,,,748.3970827
E06000016,Leicester,2023,Female,All ages,,,,239.082735395845
E06000016,Leicester,2023,Male,All ages,,,,1439.34257124295
E06000016,Leicester,2023,Persons,18+ yrs,,,3.231857815,
E06000016,Leicester,2023,Persons,6+ yrs,5.149299063,,,
E06000016,Leicester,2023,Persons,All ages,,,,799.107317582537
E06000017,Rutland,2012,Persons,18+ yrs,,,4.947511972,
E06000017,Rutland,2014,Persons,18+ yrs,,,4.873143953,
E06000017,Rutland,2015,Persons,18+ yrs,,,4.675351602,
E06000017,Rutland,2016,Female,All ages,,,,160.8382245
E06000017,Rutland,2016,Male,All ages,,,,956.9377015
E06000017,Rutland,2016,Persons,18+ yrs,,,5.020735604,
E06000017,Rutland,2016,Persons,All ages,,,,530.2418967
E06000017,Rutland,2017,Female,All ages,,,,155.355788
E06000017,Rutland,2017,Male,All ages,,,,1023.246123
E06000017,Rutland,2017,Persons,18+ yrs,,,4.980906525,
E06000017,Rutland,2017,Persons,All ages,,,,556.6275835
E06000017,Rutland,2018,Female,All ages,,,,180.142807
E06000017,Rutland,2018,Male,All ages,,,,1178.556028
E06000017,Rutland,2018,Persons,18+ yrs,,,5.373641083,
E06000017,Rutland,2018,Persons,All ages,,,,645.7494122
E06000017,Rutland,2019,Female,All ages,,,,188.2224385
E06000017,Rutland,2019,Male,All ages,,,,1087.489921
E06000017,Rutland,2019,Persons,18+ yrs,,,5.226469643,
E06000017,Rutland,2019,Persons,All ages,,,,605.7173459
E06000017,Rutland,2020,Female,All ages,,,,118.8477733
E06000017,Rutland,2020,Male,All ages,,,,893.2361147
E06000017,Rutland,2020,Persons,18+ yrs,,,5.163751396,
E06000017,Rutland,2020,Persons,6+ yrs,6.809353737,,,
E06000017,Rutland,2020,Persons,All ages,,,,480.364617
E06000017,Rutland,2021,Female,All ages,,,,138.9200183
E06000017,Rutland,2021,Male,All ages,,,,1004.749679
E06000017,Rutland,2021,Persons,16+ yrs,,6.709,,
E06000017,Rutland,2021,Persons,18+ yrs,,,5.231689088,
E06000017,Rutland,2021,Persons,6+ yrs,7.198995606,,,
E06000017,Rutland,2021,Persons,All ages,,,,547.0691087
E06000017,Rutland,2022,Female,All ages,,,,138.2161143
E06000017,Rutland,2022,Male,All ages,,,,953.2147333
E06000017,Rutland,2022,Persons,18+ yrs,,,5.621800752,
E06000017,Rutland,2022,Persons,6+ yrs,7.274488377,,,
E06000017,Rutland,2022,Persons,All ages,,,,523.3183637
E06000017,Rutland,2023,Female,All ages,,,,145.43837290236
E06000017,Rutland,2023,Male,All ages,,,,1007.32185412373
E06000017,Rutland,2023,Persons,18+ yrs,,,5.990985718,
E06000017,Rutland,2023,Persons,6+ yrs,7.38886025,,,
E06000017,Rutland,2023,Persons,All ages,,,,552.924600130584
E06000018,Nottingham,2012,Persons,18+ yrs,,,4.289128909,
E06000018,Nottingham,2014,Persons,18+ yrs,,,3.505241285,
E06000018,Nottingham,2015,Persons,18+ yrs,,,3.357158622,
E06000018,Nottingham,2016,Persons,18+ yrs,,,3.127271014,
E06000018,Nottingham,2017,Female,All ages,,,,283.0401489
E06000018,Nottingham,2017,Male,All ages,,,,1695.475248
E06000018,Nottingham,2017,Persons,18+ yrs,,,2.925993619,
E06000018,Nottingham,2017,Persons,All ages,,,,931.3369167
E06000018,Nottingham,2018,Female,All ages,,,,283.3734487
E06000018,Nottingham,2018,Male,All ages,,,,1759.033032
E06000018,Nottingham,2018,Persons,18+ yrs,,,2.674991959,
E06000018,Nottingham,2018,Persons,All ages,,,,964.5340909
E06000018,Nottingham,2019,Female,All ages,,,,282.0995101
E06000018,Nottingham,2019,Male,All ages,,,,1658.763281
E06000018,Nottingham,2019,Persons,18+ yrs,,,2.565084948,
E06000018,Nottingham,2019,Persons,All ages,,,,917.4515206
E06000018,Nottingham,2020,Female,All ages,,,,233.6391531
E06000018,Nottingham,2020,Male,All ages,,,,1351.935905
E06000018,Nottingham,2020,Persons,18+ yrs,,,2.4377197,
E06000018,Nottingham,2020,Persons,6+ yrs,5.538557619,,,
E06000018,Nottingham,2020,Persons,All ages,,,,748.6266308
E06000018,Nottingham,2021,Female,All ages,,,,265.9852064
E06000018,Nottingham,2021,Male,All ages,,,,1571.565094
E06000018,Nottingham,2021,Persons,16+ yrs,,7.745,,
E06000018,Nottingham,2021,Persons,18+ yrs,,,2.309158625,
E06000018,Nottingham,2021,Persons,6+ yrs,5.678796617,,,
E06000018,Nottingham,2021,Persons,All ages,,,,865.2083812
E06000018,Nottingham,2022,Female,All ages,,,,270.4014634
E06000018,Nottingham,2022,Male,All ages,,,,1603.306967
E06000018,Nottingham,2022,Persons,18+ yrs,,,2.455427349,
E06000018,Nottingham,2022,Persons,6+ yrs,5.627926935,,,
E06000018,Nottingham,2022,Persons,All ages,,,,887.2534799
E06000018,Nottingham,2023,Female,All ages,,,,283.959789420988
E06000018,Nottingham,2023,Male,All ages,,,,1705.22747439908
E06000018,Nottingham,2023,Persons,18+ yrs,,,2.53989744,
E06000018,Nottingham,2023,Persons,6+ yrs,5.613906088,,,
E06000018,Nottingham,2023,Persons,All ages,,,,941.752602160288
E06000019,Herefordshire,2012,Persons,18+ yrs,,,5.286563255,
E06000019,Herefordshire,2014,Persons,18+ yrs,,,5.043498964,
E06000019,Herefordshire,2015,Persons,18+ yrs,,,4.873019463,
E06000019,Herefordshire,2016,Female,All ages,,,,153.1842771
E06000019,Herefordshire,2016,Male,All ages,,,,1049.31852
E06000019,Herefordshire,2016,Persons,18+ yrs,,,4.746960627,
E06000019,Herefordshire,2016,Persons,All ages,,,,569.7961535
E06000019,Herefordshire,2017,Female,All ages,,,,167.4345456
E06000019,Herefordshire,2017,Male,All ages,,,,1239.154604
E06000019,Herefordshire,2017,Persons,18+ yrs,,,4.82121702,
E06000019,Herefordshire,2017,Persons,All ages,,,,666.6044355
E06000019,Herefordshire,2018,Female,All ages,,,,199.2656971
E06000019,Herefordshire,2018,Male,All ages,,,,1489.295249
E06000019,Herefordshire,2018,Persons,18+ yrs,,,4.792744426,
E06000019,Herefordshire,2018,Persons,All ages,,,,801.4856187
E06000019,Herefordshire,2019,Female,All ages,,,,209.8574853
E06000019,Herefordshire,2019,Male,All ages,,,,1583.539155
E06000019,Herefordshire,2019,Persons,18+ yrs,,,4.671416749,
E06000019,Herefordshire,2019,Persons,All ages,,,,853.1996157
E06000019,Herefordshire,2020,Female,All ages,,,,156.2214952
E06000019,Herefordshire,2020,Male,All ages,,,,1151.941698
E06000019,Herefordshire,2020,Persons,18+ yrs,,,4.69000902,
E06000019,Herefordshire,2020,Persons,6+ yrs,6.672508069,,,
E06000019,Herefordshire,2020,Persons,All ages,,,,621.5920647
E06000019,Herefordshire,2021,Female,All ages,,,,192.7002401
E06000019,Herefordshire,2021,Male,All ages,,,,1422.128732
E06000019,Herefordshire,2021,Persons,16+ yrs,,8.736,,
E06000019,Herefordshire,2021,Persons,18+ yrs,,,4.862088332,
E06000019,Herefordshire,2021,Persons,6+ yrs,6.777126582,,,
E06000019,Herefordshire,2021,Persons,All ages,,,,769.9276175
E06000019,Herefordshire,2022,Female,All ages,,,,212.316497
E06000019,Herefordshire,2022,Male,All ages,,,,1401.825773
E06000019,Herefordshire,2022,Persons,18+ yrs,,,4.861651155,
E06000019,Herefordshire,2022,Persons,6+ yrs,6.841335197,,,
E06000019,Herefordshire,2022,Persons,All ages,,,,770.3189142
